 NOMBRE : D01
 COMENTARIO : Imported from rafaelmartinelli/CARPData.jl (beullens); original bounds lb=3215 ub=3215
 VERTICES : 69
 ARISTAS_REQ : 79
 ARISTAS_NOREQ : 19
 VEHICULOS : 100
 CAPACIDAD : 600
 TIPO_COSTES_ARISTAS : EXPLICITOS 
 COSTE_TOTAL_REQ : 2490
 LISTA_ARISTAS_REQ :
 ( 2, 38)   coste 10   demanda 10
 ( 3, 26)   coste 20   demanda 20
 ( 4, 36)   coste 30   demanda 30
 ( 5, 20)   coste 95   demanda 95
 ( 12, 13)   coste 50   demanda 50
 ( 12, 65)   coste 40   demanda 40
 ( 13, 63)   coste 15   demanda 15
 ( 14, 63)   coste 10   demanda 10
 ( 15, 53)   coste 35   demanda 35
 ( 16, 56)   coste 50   demanda 50
 ( 17, 60)   coste 15   demanda 15
 ( 17, 61)   coste 40   demanda 40
 ( 20, 42)   coste 50   demanda 50
 ( 21, 43)   coste 20   demanda 20
 ( 21, 66)   coste 90   demanda 90
 ( 22, 24)   coste 35   demanda 35
 ( 23, 24)   coste 10   demanda 10
 ( 23, 27)   coste 70   demanda 70
 ( 23, 25)   coste 15   demanda 15
 ( 24, 25)   coste 10   demanda 10
 ( 24, 26)   coste 110   demanda 110
 ( 25, 30)   coste 30   demanda 30
 ( 25, 34)   coste 110   demanda 110
 ( 27, 28)   coste 10   demanda 10
 ( 28, 29)   coste 5   demanda 5
 ( 28, 30)   coste 60   demanda 60
 ( 29, 62)   coste 15   demanda 15
 ( 29, 32)   coste 60   demanda 60
 ( 30, 31)   coste 10   demanda 10
 ( 31, 32)   coste 5   demanda 5
 ( 31, 33)   coste 95   demanda 95
 ( 32, 55)   coste 45   demanda 45
 ( 33, 50)   coste 15   demanda 15
 ( 33, 49)   coste 15   demanda 15
 ( 33, 34)   coste 10   demanda 10
 ( 34, 35)   coste 20   demanda 20
 ( 35, 37)   coste 15   demanda 15
 ( 35, 36)   coste 100   demanda 100
 ( 37, 39)   coste 10   demanda 10
 ( 37, 38)   coste 135   demanda 135
 ( 39, 47)   coste 20   demanda 20
 ( 39, 40)   coste 40   demanda 40
 ( 40, 42)   coste 20   demanda 20
 ( 40, 41)   coste 25   demanda 25
 ( 1, 42)   coste 45   demanda 45
 ( 1, 44)   coste 20   demanda 20
 ( 1, 43)   coste 40   demanda 40
 ( 41, 42)   coste 10   demanda 10
 ( 43, 44)   coste 55   demanda 55
 ( 44, 46)   coste 15   demanda 15
 ( 44, 45)   coste 10   demanda 10
 ( 45, 46)   coste 10   demanda 10
 ( 45, 51)   coste 15   demanda 15
 ( 45, 63)   coste 85   demanda 85
 ( 46, 47)   coste 10   demanda 10
 ( 47, 48)   coste 10   demanda 10
 ( 48, 49)   coste 15   demanda 15
 ( 48, 51)   coste 20   demanda 20
 ( 49, 50)   coste 5   demanda 5
 ( 50, 52)   coste 5   demanda 5
 ( 51, 53)   coste 20   demanda 20
 ( 52, 54)   coste 35   demanda 35
 ( 52, 53)   coste 15   demanda 15
 ( 53, 54)   coste 30   demanda 30
 ( 54, 55)   coste 15   demanda 15
 ( 54, 56)   coste 20   demanda 20
 ( 55, 58)   coste 30   demanda 30
 ( 56, 57)   coste 15   demanda 15
 ( 57, 58)   coste 20   demanda 20
 ( 57, 60)   coste 30   demanda 30
 ( 58, 59)   coste 35   demanda 35
 ( 59, 61)   coste 10   demanda 10
 ( 59, 60)   coste 35   demanda 35
 ( 61, 62)   coste 15   demanda 15
 ( 64, 68)   coste 10   demanda 10
 ( 64, 67)   coste 45   demanda 45
 ( 64, 66)   coste 20   demanda 20
 ( 65, 68)   coste 20   demanda 20
 ( 65, 66)   coste 10   demanda 10
 LISTA_ARISTAS_NOREQ :
 ( 2, 6)   coste 10
 ( 2, 11)   coste 10
 ( 3, 4)   coste 25
 ( 4, 8)   coste 25
 ( 5, 6)   coste 55
 ( 7, 9)   coste 15
 ( 7, 8)   coste 25
 ( 8, 11)   coste 80
 ( 9, 10)   coste 25
 ( 10, 22)   coste 115
 ( 13, 14)   coste 10
 ( 14, 19)   coste 60
 ( 15, 16)   coste 10
 ( 15, 19)   coste 55
 ( 16, 18)   coste 40
 ( 17, 18)   coste 45
 ( 20, 21)   coste 70
 ( 21, 69)   coste 95
 ( 67, 69)   coste 30
 DEPOSITO :   1
