 NOMBRE : E23
 COMENTARIO : Imported from rafaelmartinelli/CARPData.jl (beullens); original bounds lb=3710 ub=3710
 VERTICES : 93
 ARISTAS_REQ : 89
 ARISTAS_NOREQ : 41
 VEHICULOS : 100
 CAPACIDAD : 300
 TIPO_COSTES_ARISTAS : EXPLICITOS 
 COSTE_TOTAL_REQ : 2280
 LISTA_ARISTAS_REQ :
 ( 2, 72)   coste 10   demanda 10
 ( 2, 73)   coste 15   demanda 15
 ( 3, 4)   coste 5   demanda 5
 ( 3, 72)   coste 5   demanda 5
 ( 4, 70)   coste 60   demanda 60
 ( 4, 71)   coste 5   demanda 5
 ( 5, 70)   coste 50   demanda 50
 ( 6, 69)   coste 35   demanda 35
 ( 6, 7)   coste 35   demanda 35
 ( 7, 56)   coste 50   demanda 50
 ( 7, 69)   coste 10   demanda 10
 ( 8, 35)   coste 30   demanda 30
 ( 8, 54)   coste 40   demanda 40
 ( 9, 34)   coste 50   demanda 50
 ( 22, 76)   coste 20   demanda 20
 ( 22, 23)   coste 30   demanda 30
 ( 22, 26)   coste 55   demanda 55
 ( 23, 79)   coste 10   demanda 10
 ( 23, 24)   coste 40   demanda 40
 ( 25, 26)   coste 60   demanda 60
 ( 26, 28)   coste 100   demanda 100
 ( 26, 27)   coste 60   demanda 60
 ( 27, 51)   coste 20   demanda 20
 ( 28, 29)   coste 15   demanda 15
 ( 28, 30)   coste 30   demanda 30
 ( 30, 48)   coste 5   demanda 5
 ( 30, 49)   coste 10   demanda 10
 ( 31, 32)   coste 10   demanda 10
 ( 32, 79)   coste 30   demanda 30
 ( 32, 77)   coste 45   demanda 45
 ( 33, 87)   coste 15   demanda 15
 ( 33, 34)   coste 5   demanda 5
 ( 33, 35)   coste 10   demanda 10
 ( 33, 36)   coste 70   demanda 70
 ( 34, 93)   coste 10   demanda 10
 ( 34, 35)   coste 10   demanda 10
 ( 36, 40)   coste 15   demanda 15
 ( 36, 38)   coste 30   demanda 30
 ( 36, 37)   coste 25   demanda 25
 ( 39, 40)   coste 60   demanda 60
 ( 40, 41)   coste 65   demanda 65
 ( 41, 53)   coste 10   demanda 10
 ( 41, 42)   coste 90   demanda 90
 ( 42, 44)   coste 15   demanda 15
 ( 43, 44)   coste 10   demanda 10
 ( 43, 45)   coste 15   demanda 15
 ( 44, 50)   coste 75   demanda 75
 ( 45, 46)   coste 30   demanda 30
 ( 47, 48)   coste 40   demanda 40
 ( 48, 49)   coste 5   demanda 5
 ( 49, 50)   coste 50   demanda 50
 ( 50, 52)   coste 30   demanda 30
 ( 51, 52)   coste 20   demanda 20
 ( 51, 62)   coste 10   demanda 10
 ( 52, 53)   coste 15   demanda 15
 ( 52, 64)   coste 10   demanda 10
 ( 53, 54)   coste 15   demanda 15
 ( 53, 64)   coste 10   demanda 10
 ( 54, 55)   coste 10   demanda 10
 ( 54, 65)   coste 15   demanda 15
 ( 55, 56)   coste 45   demanda 45
 ( 56, 57)   coste 10   demanda 10
 ( 57, 69)   coste 50   demanda 50
 ( 57, 58)   coste 25   demanda 25
 ( 1, 55)   coste 15   demanda 15
 ( 1, 56)   coste 35   demanda 35
 ( 1, 58)   coste 15   demanda 15
 ( 1, 66)   coste 15   demanda 15
 ( 58, 59)   coste 20   demanda 20
 ( 59, 60)   coste 5   demanda 5
 ( 59, 66)   coste 10   demanda 10
 ( 60, 61)   coste 5   demanda 5
 ( 60, 63)   coste 10   demanda 10
 ( 61, 67)   coste 60   demanda 60
 ( 61, 62)   coste 15   demanda 15
 ( 62, 63)   coste 15   demanda 15
 ( 63, 64)   coste 5   demanda 5
 ( 63, 65)   coste 5   demanda 5
 ( 64, 65)   coste 5   demanda 5
 ( 65, 66)   coste 5   demanda 5
 ( 67, 68)   coste 30   demanda 30
 ( 68, 71)   coste 30   demanda 30
 ( 69, 70)   coste 45   demanda 45
 ( 71, 72)   coste 5   demanda 5
 ( 73, 78)   coste 20   demanda 20
 ( 73, 74)   coste 10   demanda 10
 ( 76, 79)   coste 20   demanda 20
 ( 77, 79)   coste 10   demanda 10
 ( 87, 93)   coste 10   demanda 10
 LISTA_ARISTAS_NOREQ :
 ( 2, 17)   coste 20
 ( 3, 17)   coste 5
 ( 4, 17)   coste 5
 ( 5, 13)   coste 25
 ( 5, 16)   coste 25
 ( 6, 12)   coste 10
 ( 7, 9)   coste 60
 ( 8, 9)   coste 55
 ( 10, 92)   coste 50
 ( 10, 11)   coste 30
 ( 11, 15)   coste 15
 ( 12, 13)   coste 25
 ( 13, 14)   coste 10
 ( 14, 15)   coste 5
 ( 16, 17)   coste 50
 ( 18, 38)   coste 40
 ( 18, 39)   coste 30
 ( 18, 42)   coste 45
 ( 19, 20)   coste 40
 ( 19, 46)   coste 10
 ( 19, 47)   coste 10
 ( 20, 29)   coste 40
 ( 20, 21)   coste 115
 ( 21, 25)   coste 20
 ( 21, 24)   coste 15
 ( 74, 78)   coste 10
 ( 75, 84)   coste 5
 ( 75, 85)   coste 5
 ( 76, 81)   coste 25
 ( 77, 80)   coste 25
 ( 78, 83)   coste 20
 ( 80, 82)   coste 15
 ( 81, 82)   coste 10
 ( 81, 86)   coste 160
 ( 83, 84)   coste 30
 ( 85, 86)   coste 40
 ( 88, 93)   coste 20
 ( 88, 89)   coste 5
 ( 89, 90)   coste 15
 ( 90, 91)   coste 20
 ( 91, 92)   coste 15
 DEPOSITO :   1
