 NOMBRE : F01
 COMENTARIO : Imported from rafaelmartinelli/CARPData.jl (beullens); original bounds lb=4040 ub=4040
 VERTICES : 73
 ARISTAS_REQ : 85
 ARISTAS_NOREQ : 20
 VEHICULOS : 100
 CAPACIDAD : 600
 TIPO_COSTES_ARISTAS : EXPLICITOS 
 COSTE_TOTAL_REQ : 2975
 LISTA_ARISTAS_REQ :
 ( 2, 68)   coste 55   demanda 55
 ( 3, 38)   coste 135   demanda 135
 ( 4, 37)   coste 100   demanda 100
 ( 5, 27)   coste 110   demanda 110
 ( 14, 62)   coste 55   demanda 55
 ( 14, 63)   coste 60   demanda 60
 ( 15, 64)   coste 50   demanda 50
 ( 15, 70)   coste 40   demanda 40
 ( 16, 72)   coste 55   demanda 55
 ( 16, 69)   coste 10   demanda 10
 ( 16, 70)   coste 20   demanda 20
 ( 17, 56)   coste 50   demanda 50
 ( 17, 62)   coste 10   demanda 10
 ( 18, 59)   coste 10   demanda 10
 ( 18, 61)   coste 15   demanda 15
 ( 19, 60)   coste 15   demanda 15
 ( 21, 67)   coste 70   demanda 70
 ( 22, 68)   coste 105   demanda 105
 ( 23, 66)   coste 95   demanda 95
 ( 25, 27)   coste 35   demanda 35
 ( 26, 27)   coste 10   demanda 10
 ( 26, 29)   coste 70   demanda 70
 ( 26, 28)   coste 15   demanda 15
 ( 27, 28)   coste 10   demanda 10
 ( 28, 32)   coste 30   demanda 30
 ( 28, 36)   coste 110   demanda 110
 ( 29, 30)   coste 10   demanda 10
 ( 30, 31)   coste 5   demanda 5
 ( 30, 32)   coste 60   demanda 60
 ( 31, 61)   coste 15   demanda 15
 ( 31, 34)   coste 60   demanda 60
 ( 32, 33)   coste 10   demanda 10
 ( 33, 34)   coste 5   demanda 5
 ( 33, 35)   coste 95   demanda 95
 ( 34, 55)   coste 45   demanda 45
 ( 35, 50)   coste 15   demanda 15
 ( 35, 49)   coste 15   demanda 15
 ( 35, 36)   coste 10   demanda 10
 ( 36, 37)   coste 20   demanda 20
 ( 37, 38)   coste 15   demanda 15
 ( 38, 39)   coste 10   demanda 10
 ( 39, 47)   coste 20   demanda 20
 ( 39, 40)   coste 40   demanda 40
 ( 40, 42)   coste 20   demanda 20
 ( 40, 41)   coste 25   demanda 25
 ( 1, 42)   coste 45   demanda 45
 ( 1, 44)   coste 20   demanda 20
 ( 1, 43)   coste 40   demanda 40
 ( 41, 42)   coste 10   demanda 10
 ( 42, 67)   coste 50   demanda 50
 ( 43, 44)   coste 55   demanda 55
 ( 43, 66)   coste 20   demanda 20
 ( 44, 46)   coste 15   demanda 15
 ( 44, 45)   coste 10   demanda 10
 ( 45, 46)   coste 10   demanda 10
 ( 45, 51)   coste 15   demanda 15
 ( 45, 65)   coste 85   demanda 85
 ( 46, 47)   coste 10   demanda 10
 ( 47, 48)   coste 10   demanda 10
 ( 48, 49)   coste 15   demanda 15
 ( 48, 51)   coste 20   demanda 20
 ( 49, 50)   coste 5   demanda 5
 ( 50, 52)   coste 5   demanda 5
 ( 51, 53)   coste 20   demanda 20
 ( 52, 54)   coste 35   demanda 35
 ( 52, 53)   coste 15   demanda 15
 ( 53, 54)   coste 30   demanda 30
 ( 53, 62)   coste 35   demanda 35
 ( 54, 55)   coste 15   demanda 15
 ( 54, 56)   coste 20   demanda 20
 ( 55, 58)   coste 30   demanda 30
 ( 56, 57)   coste 15   demanda 15
 ( 57, 58)   coste 20   demanda 20
 ( 57, 60)   coste 30   demanda 30
 ( 58, 59)   coste 35   demanda 35
 ( 59, 60)   coste 35   demanda 35
 ( 63, 64)   coste 10   demanda 10
 ( 63, 65)   coste 10   demanda 10
 ( 64, 65)   coste 15   demanda 15
 ( 66, 71)   coste 90   demanda 90
 ( 66, 67)   coste 70   demanda 70
 ( 67, 68)   coste 95   demanda 95
 ( 69, 73)   coste 45   demanda 45
 ( 69, 71)   coste 20   demanda 20
 ( 70, 71)   coste 10   demanda 10
 LISTA_ARISTAS_NOREQ :
 ( 2, 13)   coste 10
 ( 3, 13)   coste 10
 ( 4, 8)   coste 30
 ( 5, 11)   coste 20
 ( 6, 9)   coste 15
 ( 6, 7)   coste 25
 ( 7, 8)   coste 25
 ( 7, 12)   coste 80
 ( 8, 11)   coste 25
 ( 9, 10)   coste 25
 ( 10, 25)   coste 115
 ( 12, 13)   coste 10
 ( 17, 20)   coste 40
 ( 18, 19)   coste 40
 ( 19, 20)   coste 45
 ( 21, 22)   coste 45
 ( 21, 24)   coste 85
 ( 23, 73)   coste 30
 ( 23, 24)   coste 45
 ( 72, 73)   coste 50
 DEPOSITO :   1
